Product Type,Current stock ID,Product name,Condition,Brand,Model Number,Serial,paper_cart,Category,size,metal,weight,partners,Warehouse,unit,Vendor Doc Number,Supplier,dop,tags,Product Cost,Cost Code,Sale Price,MSRP,Quantity,Gallery Images,Thumbnail image,description,external_link,google_link,published,featured,Serial LTR,Age,Dial,Bezel,Band,Screw Count,Band Grade
Watch,W4345,W4345,Used,Rolex,18038,9147810,Yes,Day-Date,36mm,Yellow Gold,66.93g,GCI,LA - Main,Per/Pc,,Ookura,2/17/2019,,"9,900.00","36,036.00","12,500.00","33,150.00",1,,,Day-Date 36 Single Quick,,,1,0,9M,1985,Blue Stick,Fluted YG, President, HO, HO
Watch,W4355,W4355,Used,Rolex,6917,3672233,No,Datejust,26mm,Yellow Gold,27.90g,GCI,LA - Main,Per/Pc,,Ookura,2/17/2019,,"1,450.00","5,278.00","5,500.00","23,850.00",1,,,Lady Datejust 26 Non Quick Yellow Gold,,,1,0,3M,1972,Champagne Stick,Fluted YG, Head only, HO, HO
Watch,W4399,W4399,New,Rolex,116200,T009V937,Yes,Datejust,36mm,Steel,117.10g,GCI,LA - Main,Per/Pc,,"AFC Watches, Llc.",3/4/2019,,"6,695.00","24,369.80","9,900.00","7,300.00",1,,,Datejust 36 Steel New Style Domed,,,1,0,SCR,Mix,Blue Diamond,, Jubilee D, 9s, A
Watch,W4434,W4434,Used,Rolex,1803,1651294,No,Day-Date,36mm,White Gold,55.90g,GCI,LA - Main,Per/Pc,,Ookura,3/18/2019,,"5,200.00","18,928.00","6,240.00","34,250.00",1,,,Day-Date 36 Non Quick,,,1,0,1M,1963,Silver Stick,Fluted WG,Head Only,HO,HO
Watch,W4449,W4449,Used,Rolex,116334,M67Z1102,No,Datejust II,41mm,Steel,142.70g,GCI,LA - Main,Per/Pc,,PremierJewelry Lenders Llc. ,3/20/2019,,"10,500.00","38,220.00","20,500.00","11,600.00",1,,,Datejust 41 (II) Steel Iced Out,,,1,0,SCR,Mix,Iced Out Pave Roman, Custom Diamond, Oyster,7s, A
Watch,W4483,W4483,New NS,Rolex,126333,9225X147,Yes,Datejust,41mm,Steel and Yellow Gold,154.80g,GCI,New York,Per/Pc,,Time Passion Miami,4/11/2019,,"10,414.00","37,906.96","12,497.00","13,250.00",1,,,Datejust 40 Two Tone New Style,,,1,0,SCR,Mix,Black Index,Fluted YG,Jubilee D,11s,A
Watch,W4502,W4502,Used,Rolex,1601,1836759,No,Datejust,36mm,Steel and Yellow Gold,46.10g,GCI,LA - Main,Per/Pc,,Duncan Ventures Llc,4/9/2019,,"1,850.00","6,734.00","2,220.00","11,700.00",1,,,Datejust 36 Non Quick Two Tone,,,1,0,1M,1965,Champagne Stick,Fluted YG,Head Only,HO,HO
Watch,W4532,W4532,Used,Rolex,1803,1774116,No,Day-Date,36mm,Yellow Gold,53.30g,GCI,LA - Main,Per/Pc,,Fasil,,,"4,000.00","14,560.00","8,000.00","33,150.00",1,,,Day-Date 36 Non Quick,,,1,0,1M,1964,Silver Stick,Fluted YG, Head only, HO, HO
Watch,W4544,W4544,Used,Rolex,1675,2133758,No,GMT-Master,40mm,Steel,100.30g,GCI,LA - Main,Per/Pc,,Watch Empire,5/7/2019,,"12,000.00","43,680.00","18,000.00","9,700.00",1,,,GMT-Master Steel,,,1,0,2M,1966,Black Standard, Pepsi Standard, Jubilee D, 5s, C
Watch,W4604,W4604,Used,Rolex,69179B,L852900,No,Datejust,26mm,White Gold,79.80g,GCI,LA - Main,Per/Pc,,Ookura,5/26/2019,,"4,550.00","16,562.00","9,000.00","26,150.00",1,,,Datejust 26 President Tridor,,,1,0,L,1989,Champagne Roman,Fluted YG, President, 4s,B
