Product Type,Current stock ID,Product name,Condition,Brand,Model Number,Serial,paper_cart,Category,size,metal,weight,partners,Warehouse,unit,Vendor Doc Number,Supplier,dop,tags,Product Cost,Cost Code,Sale Price,MSRP,Quantity,Gallery Images,Thumbnail image,description,external_link,google_link,published,featured,Preset/SPV,Pts,Prong,Dia Ct Wt,Stone Count,Stone Size
Bezel,BZ2515,BZ2515,New,Custom,BZ41-ALLYDT-U,,,Bezel,41mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,,,165,495,247.5,247.5,1,,,BZ41-ALLYDT-U,,,0,0,SPV,2.1/2.35,UP,,49/49,
Bezel,BZ2516,BZ2516,New,Custom,BZSKY-ALLYDT-U,,,Bezel,Sky-Dweller,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,,,180,540,270,270,1,,,BZSKY-ALLYDT-U,,,0,0,SPV,2.1/2.35,UP,,49/49,
Bezel,BZ2517,BZ2517,New,Custom,BZSKY-ALLYDT-U,,,Bezel,Sky-Dweller,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,,,180,540,270,270,1,,,BZSKY-ALLYDT-U,,,0,0,SPV,2.1/2.35,UP,,49/49,
Bezel,BZ2518,BZ2518,New,Custom,BZSKY-ALLYDT-U,,,Bezel,Sky-Dweller,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,,,180,540,270,270,1,,,BZSKY-ALLYDT-U,,,0,0,SPV,2.1/2.35,UP,,49/49,
Bezel,BZ2519,BZ2519,New,Custom,BZSKY-ALLYDT-U,,,Bezel,Sky-Dweller,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,,,180,540,270,270,1,,,BZSKY-ALLYDT-U,,,0,0,SPV,2.1/2.35,UP,,49/49,
Bezel,BZ2520,BZ2520,New,Custom,BZSKY-ALLYDT-U,,,Bezel,Sky-Dweller,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,,,180,540,270,270,1,,,BZSKY-ALLYDT-U,,,0,0,SPV,2.1/2.35,UP,,49/49,
Bezel,BZ2166,BZ2166,New,Custom,BZ36-14YGDT-U,,,Bezel,36mm,14K-Yellow Gold,8.8,GCI,,Per/Gr,,Precisdor Inc.,M5634,,536.62,1609.87,804.94,804.94,1,,,BZ36-14YGDT-U,,,0,0,SPV,2.1/2.35,UP,,46/46,
Bezel,BZ2521,BZ2521,New,Custom,BZ36-ALLYGEM-RD,,,Bezel,36mm,18k-Yellow Gold,4.7,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,,,931,2793,1396.5,,1,,,BZ36-ALLYGEM-RD,,,0,0,,,,,,
Bezel,BZ2522,BZ2522,New,Custom,BZ36-ALLYGEM-RD,,,Bezel,36mm,18k-Yellow Gold,4.8,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,,,931,2793,1396.5,,1,,,BZ36-ALLYGEM-RD,,,0,0,,,,,,
Bezel,BZ2523,BZ2523,New,Custom,BZCHNL-ALLY-BLK,,,Bezel,,Alloy - Black,9.5,GCI,,Per/Gr,,,,,805,2415,1207.5,,1,,,BZCHNL-ALLY-BLK,,,0,0,,,,,,
Bezel,BZ2525,BZ2525,New,Custom,BZMIL-PVDGEM-RB,,,Bezel,Milgaus,Alloy-Rainbow,4.9,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20210816_2,,805,2415,1207.5,,1,,,BZMIL-PVDGEM-RB,,,0,0,,,,,,
Bezel,BZ2526,BZ2526,New,Custom,BZMIL-PVDGEM-RB,,,Bezel,Milgaus,Alloy-Rainbow,4.8,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20210816_2,,805,2415,1207.5,,1,,,BZMIL-PVDGEM-RB,,,0,0,,,,,,
Bezel,BZ2527,BZ2527,New,Custom,BZAP41-RGGEM-RB,,,Bezel,41mm,18K-Rainbow,17.4,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20210821,,2191,6573,3286.5,,1,,,BZAP41-RGGEM-RB,,,0,0,,,,,,
Bezel,BZ2528,BZ2528,New,Custom,BZAP41-ALLYGEM-RB,,,Bezel,41mm,Alloy-Rainbow,9.5,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20210821,,724,2172,1086,,1,,,BZAP41-ALLYGEM-RB,,,0,0,,,,,,
Bezel,BZ2531,BZ2531,New,Custom,BZ36-10YG15-U,,,Bezel,40mm,18k-Yellow Gold,12.02,GCI,,Per/Gr,,Precisdor Inc.,,,,,,,1,,,BZ36-10YG15-U,,,0,0,SPV,7pts,UP,,,
Bezel,BZ2533,BZ2533,New,Custom,BZ41-10YG10-U,,,Bezel,40mm,18k-Yellow Gold,12.02,GCI,,Per/Gr,,Precisdor Inc.,,,,,,,1,,,BZ41-10YG10-U,,,0,0," SPV
",, UP,,,
Bezel,BZ2534,BZ2534,New,Custom,BZ41-10YG10-U,,,Bezel,40mm,18k-Yellow Gold,12.02,GCI,,Per/Gr,,Precisdor Inc.,,,,,,,1,,,BZ41-10YG10-U,,,0,0," SPV
"," SPV
", UP,,,
Bezel,BZ2535,BZ2535,New,Custom,BZ41-10YG15-U,,,Bezel,40mm,18k-Yellow Gold,12.02,GCI,,Per/Gr,,Precisdor Inc.,,,,,,,1,,,BZ41-10YG15-U,,,0,0," SPV
", Preset, UP,,,
Bezel,BZ2536,BZ2536,New,Custom,BZ41-10YG15-U,,,Bezel,41mm,10k-Yellow Gold,10.16,GCI,,Per/Gr,,Precisdor Inc.,M6268,,516.23,1548.69,774.34,,1,,,BZ41-10YG15-U,,,0,0,SPV,15pts,UP,,34,
Bezel,BZ2537,BZ2537,New,Custom,BZ40-18YG07-2P,,,Bezel,40mm,18k-Yellow Gold,13.94,GCI,,Per/Gr,,Precisdor Inc.,M6286,,708.29,2124.87,1062.44,,1,,,BZ40-18YG07-2P,,,0,0,Preset,7pts,2P,,42,
Bezel,BZ2538,BZ2538,New,Custom,BZ40-ALLY05-2P,,,Bezel,40mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6286,,125,375,187.5,,1,,,BZ40-ALLY05-2P,,,0,0,Preset,5pts,2P,,46,
Bezel,BZ2539,BZ2539,New,Custom,BZ40-ALLY05-2P,,,Bezel,40mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6286,,125,375,187.5,,1,,,BZ40-ALLY05-2P,,,0,0,Preset,5pts,2P,,46,
Bezel,BZ2544,BZ2544,New,Custom,BZ40-14WG05-2P,,,Bezel,40mm,18k-Yellow Gold,12.02,GCI,,Per/Gr,,Precisdor Inc.,,,,,,,1,,,BZ40-14WG05-2P,,,0,0,SPV,7pts,UP,,,
Bezel,BZ2548,BZ2548,New,Custom,BZ31-14RG02-2P,,,Bezel,40mm,18k-Yellow Gold,12.02,GCI,,Per/Gr,,Precisdor Inc.,,,,,,,1,,,BZ31-14RG02-2P,,,0,0,SPV,7pts,UP,,,
Bezel,BZ2550,BZ2550,New,Custom,BZ36-14YG05-2P,,,Bezel,36mm,14K-Yellow Gold,6.06,GCI,,Per/Gr,,Precisdor Inc.,M6321,,337.54,1012.63,506.31,,1,,,BZ36-14YG05-2P,,,0,0,,,,,,
Bezel,BZ2551,BZ2551,New,Custom,BZ41-14YG05-2P,,,Bezel,41mm,14K-Yellow Gold,9.4,GCI,,Per/Gr,,Precisdor Inc.,M6321,,523.58,1570.74,785.37,,1,,,BZ41-14YG05-2P,,,0,0,,,,,,
Bezel,BZ2552,BZ2552,New,Custom,BZ41-14YG05-2P,,,Bezel,41mm,14K-Yellow Gold,9.7,GCI,,Per/Gr,,Precisdor Inc.,M6321,,540.29,1620.87,810.44,,1,,,BZ41-14YG05-2P,,,0,0,,,,,,
Bezel,BZ2553,BZ2553,New,Custom,BZ41-14WG05-2P,,,Bezel,41mm,14k-White Gold,9.4,GCI,,Per/Gr,,Precisdor Inc.,M6321,,523.58,1570.74,785.37,,1,,,BZ41-14WG05-2P,,,0,0,,,,,,
Bezel,BZ2554,BZ2554,New,Custom,BZ41-14WG05-2P,,,Bezel,41mm,14k-White Gold,9.2,GCI,,Per/Gr,,Precisdor Inc.,M6321,,512.44,1537.32,768.66,,1,,,BZ41-14WG05-2P,,,0,0,,,,,,
Bezel,BZ2555,BZ2555,New,Custom,BZ40-14RG05-2P,,,Bezel,40mm,14k-Rose Gold,9.7,GCI,,Per/Gr,,Precisdor Inc.,M6321,,540.29,1620.87,810.44,,1,,,BZ40-14RG05-2P,,,0,0,,,,,,
Bezel,BZ2556,BZ2556,New,Custom,BZ40-14RG05-2P,,,Bezel,40mm,14k-Rose Gold,8.2,GCI,,Per/Gr,,Precisdor Inc.,M6321,,456.74,1370.22,685.11,,1,,,BZ40-14RG05-2P,,,0,0,,,,,,
Bezel,BZ2557,BZ2557,New,Custom,BZ40-14RG05-2P,,,Bezel,40mm,14k-Rose Gold,8.2,GCI,,Per/Gr,,Precisdor Inc.,M6321,,456.74,1370.22,685.11,,1,,,BZ40-14RG05-2P,,,0,0,,,,,,
Bezel,BZ2558,BZ2558,New,Custom,BZ36-14YGDT-U,,,Bezel,36mm,14K-Yellow Gold,9.8,GCI,,Per/Gr,,Precisdor Inc.,M6321,,585.06,1755.18,877.59,,1,,,BZ36-14YGDT-U,,,0,0,,,,,,
Bezel,BZ2559,BZ2559,New,Custom,BZ36-14YGDT-U,,,Bezel,36mm,14K-Yellow Gold,9.8,GCI,,Per/Gr,,Precisdor Inc.,M6321,,585.06,1755.18,877.59,,1,,,BZ36-14YGDT-U,,,0,0,,,,,,
Bezel,BZ2560,BZ2560,New,Custom,BZ36-14YGDT-U,,,Bezel,36mm,14K-Yellow Gold,9.7,GCI,,Per/Gr,,Precisdor Inc.,M6321,,579.09,1737.27,868.64,,1,,,BZ36-14YGDT-U,,,0,0,,,,,,
Bezel,BZ2561,BZ2561,New,Custom,BZ36-14YGDT-U,,,Bezel,36mm,14K-Yellow Gold,10.1,GCI,,Per/Gr,,Precisdor Inc.,M6321,,602.97,1808.91,904.46,,1,,,BZ36-14YGDT-U,,,0,0,,,,,,
Bezel,BZ2562,BZ2562,New,Custom,BZ36-14YGDT-U,,,Bezel,36mm,14K-Yellow Gold,9.9,GCI,,Per/Gr,,Precisdor Inc.,M6321,,591.03,1773.09,886.55,,1,,,BZ36-14YGDT-U,,,0,0,,,,,,
Bezel,BZ2563,BZ2563,New,Custom,BZ36-18WG02-2P,,,Bezel,36mm,18k-White Gold,5.92,GCI,,Per/Gr,,Precisdor Inc.,M6321,,353.42,1060.27,530.14,,1,,,BZ36-18WG02-2P,,,0,0,,,,,,
Bezel,BZ2564,BZ2564,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2565,BZ2565,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2566,BZ2566,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2567,BZ2567,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2568,BZ2568,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2569,BZ2569,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2570,BZ2570,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2571,BZ2571,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2572,BZ2572,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2573,BZ2573,New,Custom,BZ36-ALLY02-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY02-2P,,,0,0,,,,,,
Bezel,BZ2574,BZ2574,New,Custom,BZ36-ALLY04-2P,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,70,210,105,,1,,,BZ36-ALLY04-2P,,,0,0,,,,,,
Bezel,BZ2576,BZ2576,New,Custom,BZ41-ALLOY05-UP,,,Bezel,41mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,150,450,225,,1,,,BZ41-ALLOY05-UP,,,0,0,,,,,,
Bezel,BZ2577,BZ2577,New,Custom,BZ41-ALLOY05-UP,,,Bezel,41mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,150,450,225,,1,,,BZ41-ALLOY05-UP,,,0,0,,,,,,
Bezel,BZ2578,BZ2578,New,Custom,BZ41-ALLOY07-UP,,,Bezel,41mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6321,,150,450,225,,1,,,BZ41-ALLOY07-UP,,,0,0,,,,,,
Bezel,BZ2580,BZ2580,New,Custom,BZGMT-ALLYGEM-BR,,,Bezel,GMT,Alloy-Blue-Red,7.7,GCI,,Per/Gr,,,,,707,2121,1060.5,,1,,,BZGMT-ALLYGEM-BR,,,0,0,,,,,,
Bezel,BZ2581,BZ2581,New,Custom,BZGMT-ALLYGEM-BR,,,Bezel,GMT,Alloy-Blue-Red,7.7,GCI,,Per/Gr,,,,,707,2121,1060.5,,1,,,BZGMT-ALLYGEM-BR,,,0,0,,,,,,
Bezel,BZ2582,BZ2582,New,Custom,BZGMT-ALLYGEM-BR,,,Bezel,GMT,Alloy-Blue-Red,8,GCI,,Per/Gr,,,,,707,2121,1060.5,,1,,,BZGMT-ALLYGEM-BR,,,0,0,,,,,,
Bezel,BZ2583,BZ2583,New,Custom,BZSUB-ALLYGEM-RB,,,Bezel,Submariner,Alloy-Rainbow,7.8,GCI,,Per/Gr,,,,,592,1776,888,,1,,,BZSUB-ALLYGEM-RB,,,0,0,,,,,,
Bezel,BZ2584,BZ2584,New,Custom,BZSUB-ALLYGEM-RB,,,Bezel,Submariner,Alloy-Rainbow,7.8,GCI,,Per/Gr,,,,,592,1776,888,,1,,,BZSUB-ALLYGEM-RB,,,0,0,,,,,,
Bezel,BZ2585,BZ2585,New,Custom,BZ40-18YGGEM-RB,,,Bezel,40mm,18K-Rainbow,7.51,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,,,1054,3162,1581,,1,,,BZ40-18YGGEM-RB,,,0,0,,,,,,
Bezel,BZ2586,BZ2586,New,Custom,BZ40-18YGGEM-RB,,,Bezel,40mm,18K-Rainbow,7.14,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,,,1053,3159,1579.5,,1,,,BZ40-18YGGEM-RB,,,0,0,,,,,,
Bezel,BZ2587,BZ2587,New,Custom,BZ36-10YG02-2P,,,Bezel,36mm,10k-Yellow Gold,4.5,GCI,,Per/Gr,,Precisdor Inc.,,,209.21,627.62,313.81,,1,,,BZ36-10YG02-2P,,,0,0,Preset,2pts,2P,,54,
Bezel,BZ2588,BZ2588,New,Custom,BZ36-10YG02-2P,,,Bezel,36mm,10k-Yellow Gold,4.5,GCI,,Per/Gr,,Precisdor Inc.,,,209.21,627.62,313.81,,1,,,BZ36-10YG02-2P,,,0,0,Preset,2pts,2P,,54,
Bezel,BZ2589,BZ2589,New,Custom,BZ36-10YG02-2P,,,Bezel,36mm,10k-Yellow Gold,4.8,GCI,,Per/Gr,,Precisdor Inc.,,,223.15,669.46,334.73,,1,,,BZ36-10YG02-2P,,,0,0,Preset,2pts,2P,,54,
Bezel,BZ2590,BZ2590,New,Custom,BZ36-10YG02-2P,,,Bezel,36mm,10k-Yellow Gold,4.6,GCI,,Per/Gr,,Precisdor Inc.,,,213.85,641.56,320.78,,1,,,BZ36-10YG02-2P,,,0,0,Preset,2pts,2P,,54,
Bezel,BZ2591,BZ2591,New,Custom,BZ36-10YG02-2P,,,Bezel,36mm,10k-Yellow Gold,4.5,GCI,,Per/Gr,,Precisdor Inc.,,,209.21,627.62,313.81,,1,,,BZ36-10YG02-2P,,,0,0,Preset,2pts,2P,,54,
Bezel,BZ2593,BZ2593,New,Custom,BZ36-10RG07-U,,,Bezel,36mm,10K-Rose Gold,8.4,GCI,,Per/Gr,,Precisdor Inc.,,,424.12,1272.35,636.17,,1,,,BZ36-10RG07-U,,,0,0,SPV,7pts,UP,,37,
Bezel,BZ2594,BZ2594,New,Custom,BZ36-10YG10-U,,,Bezel,36mm,10k-Yellow Gold,8.6,GCI,,Per/Gr,,Precisdor Inc.,,,434.21,1302.64,651.32,,1,,,BZ36-10YG10-U,,,0,0,SPV,10pts,UP,,35,
Bezel,BZ2595,BZ2595,New,Custom,BZ36-10YG05-U,,,Bezel,36mm,10k-Yellow Gold,5.3,GCI,,Per/Gr,,Precisdor Inc.,,,267.6,802.79,401.4,,1,,,BZ36-10YG05-U,,,0,0,SPV,5pts,UP,,41,
Bezel,BZ2596,BZ2596,New,Custom,BZ26-14YG05-2P,,,Bezel,26mm,14K-Yellow Gold,5,GCI,,Per/Gr,,Precisdor Inc.,,,281.8,845.4,422.7,,1,,,BZ26-14YG05-2P,,,0,0,Preset,5pts,2P,,30,
Bezel,BZ2597,BZ2597,New,Custom,BZ34-14WG02-2P,,,Bezel,34mm,14k-White Gold,4.9,GCI,,Per/Gr,,Precisdor Inc.,,,276.16,828.49,414.25,,1,,,BZ34-14WG02-2P,,,0,0,Preset,2pts,2P,,52,
Bezel,BZ2598,BZ2598,New,Custom,BZ34-14WG02-2P,,,Bezel,34mm,14k-White Gold,5,GCI,,Per/Gr,,Precisdor Inc.,,,281.8,845.4,422.7,,1,,,BZ34-14WG02-2P,,,0,0,Preset,2pts,2P,,52,
Bezel,BZ2599,BZ2599,New,Custom,BZ34-14YG02-2P,,,Bezel,34mm,14K-Yellow Gold,5.1,GCI,,Per/Gr,,Precisdor Inc.,,,287.44,862.31,431.15,,1,,,BZ34-14YG02-2P,,,0,0,Preset,2pts,2P,,52,
Bezel,BZ2600,BZ2600,New,Custom,BZ34-14YG02-2P,,,Bezel,34mm,14K-Yellow Gold,5.1,GCI,,Per/Gr,,Precisdor Inc.,,,287.44,862.31,431.15,,1,,,BZ34-14YG02-2P,,,0,0,Preset,2pts,2P,,52,
Bezel,BZ2601,BZ2601,New,Custom,BZ40-14WG05-2P,,,Bezel,40mm,14k-White Gold,7.9,GCI,,Per/Gr,,Precisdor Inc.,,,445.24,1335.73,667.87,,1,,,BZ40-14WG05-2P,,,0,0,Preset,5pts,2P,,46,
Bezel,BZ2602,BZ2602,New,Custom,BZ40-14WG05-U,,,Bezel,40mm,14k-White Gold,9.4,GCI,,Per/Gr,,Precisdor Inc.,,,567.38,1702.15,851.08,,1,,,BZ40-14WG05-U,,,0,0,SPV,5pts,UP,,46,
Bezel,BZ2604,BZ2604,New,Custom,BZ34-ALLYWG02-2P,,,Bezel,34mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,,,70,210,105,,1,,,BZ34-ALLYWG02-2P,,,0,0,Preset,2pts,2P,,52,
Bezel,BZ2605,BZ2605,New,Custom,BZ34-ALLYWG02-2P,,,Bezel,34mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,,,70,210,105,,1,,,BZ34-ALLYWG02-2P,,,0,0,Preset,2pts,2P,,52,
Bezel,BZ2607,BZ2607,New,Custom,BZ36-ALLYWG02-U,,,Bezel,36mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,,,130,390,195,,1,,,BZ36-ALLYWG02-U,,,0,0,SPV,2pts,UP,,54,
Bezel,BZ2613,BZ2613,New,Custom,BZ28-14WG02-2P,,,Bezel,40mm,18k-Rose Gold,11.92,GCI,,Per/Gr,,Precisdor Inc.,M6476,,785,2355,1178,1178,1,,,BZ28-14WG02-2P,,,0,0, Preset,,P,,,
Bezel,BZ2615,BZ2615,New,Custom,BZ40-14RG07-2P,,,Bezel,40mm,14k-Rose Gold,10.9,GCI,,Per/Gr,,Precisdor Inc.,M94302,,600.59,1801.77,900.89,900.89,1,,,BZ40-14RG07-2P,,,0,0, Preset,,P,,41,7pts
Bezel,BZ2616,BZ2616,New,Custom,BZ36-14RG25-UP,,,Bezel,36mm,14k-Rose Gold,12.2,GCI,,Per/Gr,,Precisdor Inc.,M94302,,721.02,2163.06,1081.53,1081.53,1,,,BZ36-14RG25-UP,,,0,0," SPV
",, U,,28,25pts
Bezel,BZ2619,BZ2619,New,Custom,BZ26-14YG02-2P,,,Bezel,26mm,14K-Yellow Gold,3.8,GCI,,Per/Gr,,Precisdor Inc.,M6465,,218.31,654.93,327.47,327.47,1,,,BZ26-14YG02-2P,,,0,0, Preset,,P,,40,2pts
Bezel,BZ2620,BZ2620,New,Custom,BZ26-14YG02-2P,,,Bezel,26mm,14K-Yellow Gold,3.8,GCI,,Per/Gr,,Precisdor Inc.,M6465,,504.31,1512.93,756.47,756.47,1,,,BZ26-14YG02-2P,,,0,0, Preset,,P,.81ct,40,2pts
Bezel,BZ2621,BZ2621,New,Custom,BZ26-14YG02-2P,,,Bezel,26mm,14K-Yellow Gold,3.7,GCI,,Per/Gr,,Precisdor Inc.,M6465,,212.57,637.71,318.85,318.85,1,,,BZ26-14YG02-2P,,,0,0, Preset,,P,,40,2pts
Bezel,BZ2622,BZ2622,New,Custom,BZ26-14YG02-2P,,,Bezel,26mm,14K-Yellow Gold,3.7,GCI,,Per/Gr,,Precisdor Inc.,M6465,,212.57,637.71,318.85,318.85,1,,,BZ26-14YG02-2P,,,0,0, Preset,,P,,40,2pts
Bezel,BZ2623,BZ2623,New,Custom,BZ36-14YG02-2P,,,Bezel,36mm,14K-Yellow Gold,5.2,GCI,,Per/Gr,,Precisdor Inc.,M6465,,681.29,2043.87,1021.94,1021.94,1,,,BZ36-14YG02-2P,,,0,0, Preset,,P,1.09ct,54,2pts
Bezel,BZ2626,BZ2626,New,Custom,BZ36-14YG02-2P,,,Bezel,36mm,14K-Yellow Gold,5.1,GCI,,Per/Gr,,Precisdor Inc.,M6465,,293,879,439.49,439.49,1,,,BZ36-14YG02-2P,,,0,0, Preset,,P,,54,2pts
Bezel,BZ2627,BZ2627,New,Custom,BZ36-14YG02-2P,,,Bezel,36mm,14K-Yellow Gold,5.2,GCI,,Per/Gr,,Precisdor Inc.,M6465,,298.74,896.22,448.11,448.11,1,,,BZ36-14YG02-2P,,,0,0, Preset,,P,,54,2pts
Bezel,BZ2629,BZ2629,New,Custom,BZAP41-RGGEM-PRPLE,,,Bezel,41mm,18k-Rose Gold,12.74,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20220106,,1500,4500,2250,2250,1,,,BZAP41-RGGEM-PRPLE,,,0,0, Preset,," Standard
",,,
Bezel,BZ2630,BZ2630,New,Custom,BZ26-14YG02-2P,,,Bezel,26mm,14K-Yellow Gold,3.77,GCI,,Per/Gr,,Precisdor Inc.,M6476,,211.01,633.03,316.51,316.51,1,,,BZ26-14YG02-2P,,,0,0, Preset,,P,,40,2pts
Bezel,BZ2631,BZ2631,New,Custom,BZ26-14YG02-2P,,,Bezel,26mm,14K-Yellow Gold,3.79,GCI,,Per/Gr,,Precious Trade Jewelers Inc.,M6476,,212.13,636.39,318.19,318.19,1,,,BZ26-14YG02-2P,,,0,0, Preset,,P,,40,2pts
Bezel,BZ2632,BZ2632,New,Custom,BZ28-14WG02-2P,,,Bezel,28mm,14k-White Gold,3.69,GCI,,Per/Gr,,Precisdor Inc.,M6476,,206.53,619.59,309.79,309.79,1,,,BZ28-14WG02-2P,,,0,0, Preset,,P,,43,2pts
Bezel,BZ2633,BZ2633,New,Custom,BZ28-14YG02-2P,,,Bezel,28mm,14K-Yellow Gold,3.83,GCI,,Per/Gr,,Precisdor Inc.,M6476,,214.37,643.11,321.55,321.55,1,,,BZ28-14YG02-2P,,,0,0, Preset,,P,,43,2pts
Bezel,BZ2634,BZ2634,New,Custom,BZ31-14WG02-2P,,,Bezel,31mm,14k-White Gold,4.37,GCI,,Per/Gr,,Precisdor Inc.,M6476,,244.59,733.77,366.88,366.88,1,,,BZ31-14WG02-2P,,,0,0, Preset,,P,,48,2pts
Bezel,BZ2635,BZ2635,New,Custom,BZ31-14WG02-2P,,,Bezel,31mm,14k-White Gold,4.39,GCI,,Per/Gr,,Precisdor Inc.,M6476,,245.71,737.13,368.56,368.56,1,,,BZ31-14WG02-2P,,,0,0, Preset,,P,,48,2pts
Bezel,BZ2636,BZ2636,New,Custom,BZ31-14WG02-2P,,,Bezel,31mm,14k-White Gold,4.37,GCI,,Per/Gr,,Precisdor Inc.,M6476,,244.59,733.77,366.88,366.88,1,,,BZ31-14WG02-2P,,,0,0, Preset,,P,,48,2pts
Bezel,BZ2637,BZ2637,New,Custom,BZ31-14WG02-2P,,,Bezel,31mm,14k-White Gold,4.41,GCI,,Per/Gr,,Precisdor Inc.,M6476,,246.83,740.49,370.24,370.24,1,,,BZ31-14WG02-2P,,,0,0, Preset,,P,,48,2pts
Bezel,BZ2638,BZ2638,New,Custom,BZ36-14RG25-UP,,,Bezel,36mm,14k-Rose Gold,14.62,GCI,,Per/Gr,,Precisdor Inc.,M6476,,876.76,2630.28,1315.14,1315.14,1,,,BZ36-14RG25-UP,,,0,0," SPV
",, UP,,26,25pts
Bezel,BZ2640,BZ2640,New,Custom,BZ26-18YG02-2P,,,Bezel,26mm,18k-Yellow Gold,4.15,GCI,,Per/Gr,,Precisdor Inc.,M6476,,273.19,819.57,409.79,409.79,1,,,BZ26-18YG02-2P,,,0,0, Preset,,P,,40,2pts
Bezel,BZ2641,BZ2641,New,Custom,BZ36-18WG02-2P,,,Bezel,36mm,18k-White Gold,5.83,GCI,,Per/Gr,,Precisdor Inc.,M6476,,383.79,1151.37,575.68,575.68,1,,,BZ36-18WG02-2P,,,0,0, Preset,,P,,54,2pts
Bezel,BZ2642,BZ2642,New,Custom,BZ36-18YG02-2P,,,Bezel,36mm,18k-Yellow Gold,5.92,GCI,,Per/Gr,,Precisdor Inc.,M6476,,389.71,1169.13,584.57,584.57,1,,,BZ36-18YG02-2P,,,0,0, Preset,,P,,54,2pts
Bezel,BZ2643,BZ2643,New,Custom,BZ36-18RG02-2P,,,Bezel,36mm,18k-Rose Gold,5.83,GCI,,Per/Gr,,Precisdor Inc.,M6476,,383.79,1151.37,575.68,575.68,1,,,BZ36-18RG02-2P,,,0,0, Preset,,P,,54,2pts
Bezel,BZ2644,BZ2644,New,Custom,BZ26-ALLY03-2P,,,Bezel,26mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6476,,50,150,75,75,1,,,BZ26-ALLY03-2P,,,0,0, Preset,,P,,36,3pts
